"state","date","coal","conventional_hydroelectric","natural_gas","nuclear","other","other_gases","other_renewables_(total)","petroleum_coke","petroleum_liquids","renewables"
"AZ","2004-08-01",33.8165081424136,6.19372799819365,32.4192379356039,26.3461582289967,1.15662008657268,0,0.0333646967617098,0,0.0343829114577556,6.22709269495535
"AZ","2004-09-01",36.2545654347352,4.61457295758678,29.4168051094783,28.5985195777694,1.04225848021445,0,0.0458271425374131,0,0.0274512976783992,4.6604001001242
"AZ","2004-10-01",42.3666169224151,4.63179084463575,27.0640036100931,24.5695878291576,1.27915634609147,0,0.0591264451307059,0,0.0297180024762242,4.69091728976646
"AZ","2004-11-01",42.5980401375217,5.78478968613998,24.4434605426977,25.422731583298,1.58866080159984,0,0.0613818375741179,0,0.100935411168667,5.8461715237141
"AZ","2004-12-01",44.0888890278216,5.05697940430929,18.8504893350695,30.5315064229569,1.35962482898788,0,0.0516644121712354,0,0.06084656868364,5.10864381648053
"AZ","2005-01-01",41.7304526931276,5.2600783675694,18.5561056584079,34.3405743357552,0,0,0.0648279292083492,0,0.0479610159316239,5.32490629677774
"AZ","2005-02-01",36.8180743502691,5.83091124752789,23.7998028424848,33.3821133536005,0,0,0.0779988162489444,0,0.0910993898688311,5.90891006377683
"AZ","2005-03-01",39.3185294091395,6.77941338461117,15.3788026720989,38.3214640619684,0,0,0.0970950966642454,0,0.104695375517806,6.87650848127542
"AZ","2005-04-01",43.5986232792389,7.79510012209015,24.4144361867325,24.0465335461985,0,0,0.0787142784806319,0,0.0665925872592606,7.87381440057078
"AZ","2005-05-01",42.2460166346897,7.72062579163094,27.7966613552606,22.1033445781494,0,0,0.0872328454287615,0,0.0461187948405443,7.8078586370597
"AZ","2005-06-01",40.4732343497056,7.56897256641451,28.513976985195,23.3248180753111,0,0,0.0805842933773825,0,0.0384137299964493,7.6495568597919
"AZ","2005-07-01",34.1812434780671,6.18634384106039,36.5226638606174,23.0327862271087,0,0,0.0631186005162541,0,0.0138439926300952,6.24946244157665
"AZ","2005-08-01",34.6697758553341,6.072591903546,38.8650603283986,20.3121964973568,0,0,0.0612572505539915,0,0.0191181648105442,6.13384915409999
"AZ","2005-09-01",35.9993179700102,4.55182067653198,30.9965497753476,28.3562111158458,0,0,0.0652038517927719,0,0.0308966104715925,4.61702452832475
"AZ","2005-10-01",45.3443994770103,5.48542078343452,32.6858628417914,16.3882919952481,0,0,0.0721563309010074,0,0.023868571614603,5.55757711433552
"AZ","2005-11-01",41.489116557389,7.25211701627385,27.8617293921404,23.2841430400778,0,0,0.0777125063477601,0,0.0351814877711937,7.32982952262161
"AZ","2005-12-01",43.0206016634934,5.87754643508779,27.5837289753884,23.4224090199928,0,0,0.063017302789676,0,0.0326966032478818,5.94056373787747
"AZ","2006-01-01",43.3193708965051,7.090348086829,23.4445242608335,26.0545633922478,0,0,0.0749930488246238,0,0.0162003147599131,7.16534113565363
"AZ","2006-02-01",41.4247909918637,7.78556106670789,24.2378113856414,26.4193627958788,0,0,0.081514469815759,0,0.0509592900925148,7.86707553652365
"AZ","2006-03-01",45.179005717364,7.06738736076204,21.7485373084326,25.8729063089241,0,0,0.0710352793221922,0,0.0611280251951166,7.13842264008423
"AZ","2006-04-01",48.6282192542464,9.66593957253638,29.2075555002511,12.2755654660722,0,0,0.0504675317555268,0,0.172252675138319,9.71640710429191
"AZ","2006-05-01",43.8216873657643,8.01423233873813,28.756598461218,19.315583903754,0,0,0.0632633904109485,0,0.0286345401146007,8.07749572914907
"AZ","2006-06-01",36.2328510136241,7.57039815821147,36.2022007022691,19.7177532616654,0,0,0.0532242197470249,0,0.223572644482957,7.62362237795849
"AZ","2006-07-01",34.4440635145669,6.36358200117842,37.100387564493,21.9786082664388,0,0,0.0443891059002135,0,0.0689695474227237,6.40797110707863
"AZ","2006-08-01",32.5171698708261,5.46161039319369,37.1460744008803,24.7817109072976,0,0,0.0440582751651576,0,0.0493761526371982,5.50566866835885
"AZ","2006-09-01",36.1655602090339,4.63515969583971,35.2562666745215,23.8670554264041,0,0,0.0372514018338838,0,0.038706592366905,4.67241109767359
"AZ","2006-10-01",37.6047815928339,5.11845726015953,43.1417196134807,14.0406339654011,0,0,0.0398530160346757,0,0.0545545520900492,5.1583102761942
"AZ","2006-11-01",39.1492784082908,5.89106916023817,27.7878657744648,27.0878356098012,0,0,0.0391270189473982,0,0.0448240282575903,5.93019617918557
"AZ","2006-12-01",35.6801271847653,5.4552210417104,26.3211322204945,32.4591037189808,0,0,0.0343604773117334,0,0.0500553567372405,5.48958151902214
"AZ","2007-01-01",37.3017770812695,5.01802161671403,27.4377987528135,30.1475784064247,0,0,0.0241511124120311,0,0.0706730303662646,5.04217272912606
"AZ","2007-02-01",39.4304183386866,5.38456873638916,24.9514428625777,30.1138369474924,0,0,0.0408198859290755,0,0.0789132289250967,5.42538862231823
"AZ","2007-03-01",44.7400059995166,6.65641941048527,12.5464000182624,35.9858971127574,0,0,0.0446924204947002,0,0.0265850384836041,6.70111183097997
"AZ","2007-04-01",40.9273574711703,7.53600949649673,23.3926970744857,28.0432775061878,0,0,0.0506490802526813,0,0.050009371406795,7.58665857674941
"AZ","2007-05-01",36.6108651099022,6.0079374406443,33.0101803728019,24.2839741914042,0,0,0.0445335207843435,0,0.0425093644630444,6.05247096142864
"AZ","2007-06-01",35.3159177348068,6.62058895135729,40.6595603846387,17.3480720912017,0,0,0.0406814303797455,0,0.0151794076158033,6.66127038173704
"AZ","2007-07-01",30.2582146675667,5.84655651300791,45.7309192741967,18.1117297806253,0,0,0.0301100607792738,0,0.022469703824174,5.87666657378719
"AZ","2007-08-01",31.2077693750361,5.10114498882543,40.3543499109931,23.2742087676741,0,0,0.0274645511680785,0,0.035062406303237,5.12860953999351
"AZ","2007-09-01",31.2562344088333,4.61201749237566,38.742562085413,25.3093849726913,0,0,0.0317288829917744,0,0.0480721576949286,4.64374637536744
"AZ","2007-10-01",37.9279664476344,5.55914809468024,39.9188178079681,16.4997472782248,0,0,0.042699213753805,0,0.0516211577385732,5.60184730843405
"AZ","2007-11-01",40.4380151916224,6.16259517195096,34.9466946083182,18.3775881251106,0,0,0.0371225442935066,0,0.0379843587043049,6.19971771624446
"AZ","2007-12-01",38.9499922745597,5.98635483620681,34.0146445483742,20.9536592320695,0,0,0.0355575593895159,0,0.0597915494003119,6.02191239559633
"AZ","2008-01-01",37.51373883566,6.32649036316029,33.2079504023812,22.855623799129,0,0,0.0299343217387908,0,0.0662622779307711,6.35642468489909
"AZ","2008-02-01",34.1388918671712,6.10866094299743,28.8297046887156,30.8306364062275,0,0,0.0329363018967345,0,0.0591697929915509,6.14159724489416
"AZ","2008-03-01",41.1736379733977,7.67263490046144,19.0979275377368,31.988706189615,0,0,0.0401218034602662,0,0.0269715953287519,7.71275670392171
"AZ","2008-04-01",38.6602263213294,7.5030904368844,32.4950644688467,21.2635330196027,0,0,0.0418280689195396,0,0.0362576844173212,7.54491850580394
"AZ","2008-05-01",39.9787268339935,8.17273256462733,29.5868521438157,22.1229216003068,0,0,0.0828839037911173,0,0.0558829534656267,8.25561646841845
"AZ","2008-06-01",34.9991938190302,6.09167033231,34.9990476703949,23.76587212038,0,0,0.0817557730572024,0,0.062460284827764,6.17342610536721
"AZ","2008-07-01",32.2043229085046,5.56630083228841,38.1962726718109,23.8885107103899,0,0,0.10589182945695,0,0.0387010475491514,5.67219266174536
"AZ","2008-08-01",32.4132146032178,5.22490808112798,38.7068813464675,23.5129814755881,0,0,0.117866968064344,0,0.0241475255342609,5.34277504919233
"AZ","2008-09-01",34.7077934820429,4.63151370074153,37.3573194225948,23.1506790437044,0,0,0.134729823401918,0,0.0179645275145527,4.76624352414345
"AZ","2008-10-01",38.8094292444274,5.27189959711054,34.7808330666219,20.9736157538488,0,0,0.131557402549819,0,0.0326649354414802,5.40345699966036
"AZ","2008-11-01",42.1024559561181,6.25303777404861,27.8526018211928,23.5700362336296,0,0,0.169239122107002,0,0.0526290929039131,6.42227689615561
"AZ","2008-12-01",38.3730686066781,5.41512623360368,28.4480696830878,27.5398845136981,0,0,0.164389925308876,0,0.0594610376234041,5.57951615891255
"AZ","2009-01-01",39.7475812497631,6.9643415725237,19.9397871025725,33.1634634966353,0,0,0.136130051167784,0,0.0486965273375707,7.10047162369148
"AZ","2009-02-01",36.7547775965355,6.0588465331248,23.6921523179806,33.3338891197821,0,0,0.147260524326363,0,0.013073908250637,6.20610705745116
"AZ","2009-03-01",34.0772519090706,8.03581552140469,22.3527399718336,35.2983632421077,0,0,0.164809286908483,0,0.0710200686749626,8.20062480831318
"AZ","2009-04-01",35.3493423015336,8.50676183693609,28.1670718750223,27.7285972903191,0,0,0.150812214493562,0,0.0974144816953853,8.65757405142965
"AZ","2009-05-01",35.782193287031,6.06465631078459,35.4094839144575,22.5284536294206,0,0,0.165974551321565,0,0.0492383069847937,6.23063086210615
"AZ","2009-06-01",34.9188781751417,5.3444009548479,29.1751915140447,30.353401628524,0,0,0.159579869277923,0,0.0485478581636837,5.50398082412582
"AZ","2009-07-01",29.1426594678574,4.97376980390048,41.6218627257891,24.0888769754939,0,0,0.132740456601609,0,0.0400905703575374,5.10651026050209
"AZ","2009-08-01",30.8406013742679,4.71710352453503,39.8731902733634,24.3939983442826,0,0,0.144015353368688,0,0.0310911301823703,4.86111887790372
"AZ","2009-09-01",31.800118352721,4.07974163373296,37.2576168516752,26.6636962483629,0.00964909800455736,0,0.134722231694616,0,0.0544555838087312,4.21446386542758
"AZ","2009-10-01",36.6427431329085,4.42809697333656,35.6763757204908,22.8448890827775,0,0,0.315951171297705,0,0.091943919188967,4.74404814463427
"AZ","2009-11-01",42.0512374080463,5.56008466174381,27.4284982487327,24.6019137581103,0.00477208738417184,0,0.258723908283213,0,0.0947699276994732,5.81880857002703
"AZ","2009-12-01",44.4367683530411,5.945389313547,21.9642161292741,27.2934147588242,0.00179425724370887,0,0.30026122248143,0,0.0581559655884083,6.24565053602843
"AZ","2010-01-01",45.4238682064128,6.40708994991817,13.8972830141454,33.9513432388321,0.00276012602625072,0,0.252171217293584,0,0.0654842473717007,6.65926116721175
"AZ","2010-02-01",40.9901279815882,5.17068010826679,17.0990461494535,36.3752509611182,0.008596266440549,0,0.27186095166523,0,0.0844375814674855,5.44254105993202
"AZ","2010-03-01",39.639564504256,6.77163068244938,22.2869501980448,30.8283659348976,0.0367491661699329,0,0.365761056415741,0,0.0709784577665026,7.13739173886512
"AZ","2010-04-01",39.2391523627048,7.23763274220935,27.3257044074876,25.6437616173305,0.0150057213212694,0,0.356440873583839,0,0.18230227536262,7.59407361579319
"AZ","2010-05-01",46.2453377543299,7.212959353922,19.6580627113706,26.3546376150352,0.00994317883849207,0,0.448381879208798,0,0.0706775072950506,7.66134123313079
"AZ","2010-06-01",38.122139254044,5.54151734095129,27.8656272802956,28.1207762471547,0.0145792363469259,0,0.295850269910588,0,0.0395103712968528,5.83736761086188
"AZ","2010-07-01",33.7253512096904,5.52347564716428,35.7662724640501,24.7394491817619,0.011831703199466,0,0.202865769960466,0,0.0307540241734503,5.72634141712474
"AZ","2010-08-01",32.7249289712974,5.19565195154686,37.3459142815844,24.5218876852609,0.00533415667552626,0,0.161940690846093,0,0.0443422627886815,5.35759264239295
"AZ","2010-09-01",35.089226657247,4.24497496810675,34.1732074382152,26.2691824730908,0.0120325694731161,0,0.192733617449455,0,0.0186422764176845,4.4377085855562
"AZ","2010-10-01",39.7717315387965,5.47549124288579,32.3281003865027,22.0533949391396,0.02418150543712,0,0.295862412195245,0,0.0512379750429421,5.77135365508104
"AZ","2010-11-01",41.7814783523612,7.16218390204157,22.290113407077,28.4254055569972,0.00799596004250504,0,0.267671991825781,0,0.0651508296548084,7.42985589386736
"AZ","2010-12-01",42.7903141788682,6.35594578682028,18.0425725238905,32.3274617481109,0.0135126617372796,0,0.429216312919145,0,0.0409767876537095,6.78516209973942
"AZ","2011-01-01",44.0570360575839,6.5866050130863,17.2171415297642,31.8053713258137,0.00344110387358435,0,0.26740358285286,0,0.0630013870254356,6.85400859593916
"AZ","2011-02-01",41.3094230003621,7.78347060255802,15.2572011280449,35.0147820213546,0.00868483317537241,0,0.584446590301334,0,0.0419918242036281,8.36791719285936
"AZ","2011-03-01",42.519114583675,10.0507549646847,8.80255173049514,37.9005284035092,0.00702127598403939,0,0.651817997742555,0,0.0682110439093647,10.7025729624272
"AZ","2011-04-01",42.6998022429684,10.8306006392122,19.2801698092808,26.3627454057763,0.00705337861719618,0,0.749736128080001,0,0.0698923960650931,11.5803367672923
"AZ","2011-05-01",41.7734142222887,10.3394293503861,13.2797729318008,33.8975530069101,0.0147270041752538,0,0.619374913921879,0,0.0757285705172026,10.9588042643079
"AZ","2011-06-01",37.5421019402892,9.72597731840218,22.3145339291275,29.7747219352233,0.031439177806632,0,0.559740124583679,0,0.0514855745674553,10.2857174429859
"AZ","2011-07-01",34.9794110990352,9.1390619326456,29.4288655533147,26.0910924635857,0.0209854858263071,0,0.310981019318535,0,0.0296024462739189,9.45004295196414
"AZ","2011-08-01",34.8004156579344,8.27256926012373,34.5750917948465,22.0266439309811,0.0176499333024606,0,0.278232722385053,0,0.029396700426758,8.55080198250878
"AZ","2011-09-01",37.8367245813992,6.50374765488842,28.0355730218686,27.2411468773384,0.0165717035050194,0,0.313722555040739,0,0.0525136059595371,6.81747020992916
"AZ","2011-10-01",42.9515656885106,7.07925937064737,25.3061736717887,24.1800544112736,0.0185138335188939,0,0.427759570748406,0,0.03667345351243,7.50701894139577
"AZ","2011-11-01",47.1851633159252,8.60882717506303,19.0081160147317,24.3891903447448,0.00841674095621678,0,0.754242197117335,0,0.0460442114617534,9.36306937218036
"AZ","2011-12-01",43.6917220345686,7.86879353186712,13.910789728653,33.8470833291029,0.00089554188688719,0,0.634835197915694,0,0.0458806360058938,8.50362872978281
"AZ","2012-01-01",41.0299626534459,7.00834187469631,18.6662841988632,32.4120661314719,0.0142373272128728,0,0.845013319811544,0,0.02409449449827,7.85335519450786
"AZ","2012-02-01",36.2069529197969,6.84169040298733,24.0277614754949,31.9513779717529,0.0282996402794093,0,0.909844671627533,0,0.0340729180609677,7.75153507461487
"AZ","2012-03-01",34.5853719601602,7.93561235580932,26.3023166976499,29.8816849921265,0.0289154177219004,0,1.18787166181953,0,0.0782269147126382,9.12348401762885
"AZ","2012-04-01",34.0453131050248,8.10123243881593,28.5780749324787,28.0106744672739,0.0308525034560468,0,1.1805913298587,0,0.053261223091896,9.28182376867463
"AZ","2012-05-01",34.9354023000825,6.94299790318103,23.564561074302,32.5737102949091,0.0407510300481412,0,1.88947163386067,0,0.0531057636165722,8.8324695370417
"AZ","2012-06-01",32.9485631259218,6.01461148782316,31.7493830552874,27.5449135858596,0.0242816518236973,0,1.69311577896034,0,0.0251313143239831,7.7077272667835
"AZ","2012-07-01",31.3898434384647,5.74873787061416,35.8484504819154,25.4997076885054,0.0231057581652426,0,1.46569192955255,0,0.0244628327824889,7.21442980016672
"AZ","2012-08-01",30.4292819738778,4.92895151322778,39.009813215688,24.1953733849594,0.0229883129203718,0,1.40287238421538,0,0.0107192151112221,6.33182389744316
"AZ","2012-09-01",33.2105860419744,4.08453867680449,33.5296724518058,27.4809264773506,0.0225426038951245,0,1.64707836112999,0,0.0246553870396408,5.73161703793448
"AZ","2012-10-01",41.8258619697411,4.09523096677026,30.2437224371992,21.6452491246697,0.0098922946953608,0,2.11739766874605,0,0.0626455381782792,6.21262863551631
"AZ","2012-11-01",44.3696391012516,6.31118771761876,15.0175468467442,32.2079116852589,0.012320424735325,0,2.01869441770697,0,0.0626998066843723,8.32988213532573
"AZ","2012-12-01",45.1273667728896,5.78055787548348,11.0108479991917,35.9583319904784,0.00409254485753483,0,2.09322435120991,0,0.0255784658894521,7.87378222669339
"AZ","2013-01-01",42.6314988439397,6.29590252848243,17.0001071632307,32.4622812442752,0.00203005130553058,0,1.56792223392854,0,0.0402579348380143,7.86382476241097
"AZ","2013-02-01",38.353402192668,6.51179089379767,15.9936769166306,36.7902589301247,0.0174981940266179,0,2.28352055675888,0,0.0498523159935108,8.79531145055655
"AZ","2013-03-01",40.0572859804965,6.38839162799364,15.1906167647278,35.7546170190094,0.0166748441270889,0,2.52127009862437,0,0.0711436650212239,8.90966172661801
"AZ","2013-04-01",45.0546367584299,6.55448944783877,21.1063811869117,24.3995368085665,0.00703352167582224,0,2.83043728990011,0,0.0474849866771411,9.38492673773889
"AZ","2013-05-01",42.5634388986583,5.71445019685442,16.5312010402582,32.4561913477103,0,0,2.7072789648077,0,0.0274395517111021,8.42172916166212
"AZ","2013-06-01",34.7833911268628,5.56246404644546,31.2410424680342,26.0606543896365,0,0,2.32912606151161,0,0.0233219075093925,7.89159010795708
"AZ","2013-07-01",31.7621821512037,4.84710761390521,38.1058696260685,23.4452822562274,0,0,1.81463973168915,0,0.0249186209060001,6.66174734559436
"AZ","2013-08-01",31.7278206914873,4.40606580124706,38.2995533368259,23.7357435172134,0,0,1.81095282702235,0,0.0198638262040192,6.2170186282694
"AZ","2013-09-01",34.3052098979773,3.79393974075176,33.5465366250954,26.0398971235506,0,0,2.27761279535396,0,0.0368038172709087,6.07155253610572
"AZ","2013-10-01",43.1301355564849,4.71082474094404,23.7400602302029,24.4562317618233,0,0,3.93605135142014,0,0.0266963591246282,8.64687609236418
"AZ","2013-11-01",44.8739690398346,4.90697512508947,20.955882357318,26.1483891307704,0,0,3.0222923021398,0,0.092492044847758,7.92926742722927
"AZ","2013-12-01",40.1739164823516,4.14993212654936,26.3881518687339,26.7470564660856,0,0,2.51552774448059,0,0.0254153117989429,6.66545987102995
"AZ","2014-01-01",43.4050299552035,5.52660989181674,15.3596297869378,32.9941307318678,0,0,2.67617628089774,0,0.0384233532764833,8.20278617271449
"AZ","2014-02-01",38.4476889734638,5.7224101700419,17.6585592678822,34.8927260855583,0,0,3.22520920915474,0,0.053406293899036,8.94761937919663
"AZ","2014-03-01",42.1183962664893,6.59111191396703,9.10815248898279,37.6918804757672,0,0,4.28102127226005,0,0.209437582533654,10.8721331862271
"AZ","2014-04-01",42.2613798593435,7.3138972893229,17.1958338728885,28.155148829835,0,0,5.01532148416053,0,0.0584186644495458,12.3292187734834
"AZ","2014-05-01",38.5314643162867,5.45889439452589,21.0120990635496,30.1918363997232,0,0,4.75277888688909,0,0.0529269390255349,10.211673281415
"AZ","2014-06-01",35.0207480101412,5.10977585351034,28.6214903144607,27.1607978602442,0,0,4.03838422937766,0,0.0488037322658781,9.148160082888
"AZ","2014-07-01",33.1848816122329,5.25961719027924,34.7447223273432,23.8469356913097,0,0,2.93721519847998,0,0.0266279803549491,8.19683238875922
"AZ","2014-08-01",34.1935317886111,4.81586015003233,33.7817422165351,24.425810369005,0,0,2.76907967164583,0,0.0139758041707087,7.58493982167816
"AZ","2014-09-01",34.9180889788488,4.18184891426248,32.5122767982698,25.3576427064318,0,0,3.01054626047973,0,0.0195963417074345,7.19239517474221
"AZ","2014-10-01",38.9773785849365,4.61729066751725,28.5909817449089,24.5347699288717,0,0,3.25709109352522,0,0.0224879802404127,7.87438176104247
"AZ","2014-11-01",39.5892221094807,6.01489862318923,23.355806556388,27.479187705721,0,0,3.49796317998471,0,0.0629218252363164,9.51286180317394
"AZ","2014-12-01",41.5078286799211,6.12097318202247,14.5108954680425,35.466171902139,0,0,2.34055785913925,0,0.0535729087356411,8.46153104116172
"AZ","2015-01-01",38.0687796088916,6.35848407543139,17.9186118381723,35.3421267841924,0,0,2.24066319281804,0,0.0713345004942768,8.59914726824944
"AZ","2015-02-01",33.1185384074306,5.71313434395039,17.0813052673196,40.0493174381116,0,0,3.96172994628725,0,0.0759745969005838,9.67486429023764
"AZ","2015-03-01",35.3331971881003,7.61900358403126,15.3361798931158,37.4013202212694,0,0,4.27034541986767,0,0.0399536936155381,11.8893490038989
"AZ","2015-04-01",34.4239471895344,7.78156550486912,24.4879105347246,27.4937407959692,0,0,5.73164391830902,0,0.0811920565936371,13.5132094231781
"AZ","2015-05-01",36.6672444553251,6.45863780657006,20.3228408039512,31.646036121212,0,0,4.86312904823478,0,0.0421117647068791,11.3217668548048
"AZ","2015-06-01",29.3702432869544,5.32204889290575,36.4669971319355,25.1493429571938,0,0,3.65381573159037,0,0.0375519994202168,8.97586462449612
"AZ","2015-07-01",30.0753271416607,5.72741001267961,37.3050438793605,23.6817516974512,0,0,3.2035800844574,0,0.00688718439059718,8.93099009713702
"AZ","2015-08-01",27.5802138524904,4.88499846777946,40.9981671492929,23.198297473585,0,0,3.31447700332133,0,0.0238460535308939,8.19947547110079
"AZ","2015-09-01",29.090814977724,4.96509487320797,37.5323207976287,25.2545709316478,0,0,3.10476866666847,0,0.0524297531230104,8.06986353987644
"AZ","2015-10-01",32.9862158426111,4.63098490984245,35.3605193226402,23.6342925219549,0,0,3.35396310457995,0,0.034024298371394,7.9849480144224
"AZ","2015-11-01",31.6815151440624,5.26846639777714,29.5927652680146,29.3661810378515,0,0,4.04474221662578,0,0.0463299356686071,9.31320861440292
"AZ","2015-12-01",30.9273480409727,5.97968417028215,26.360115035119,33.5593536920901,0,0,3.13623275688263,0,0.037266304653405,9.11591692716478
"AZ","2016-01-01",30.9836117916071,7.19396744673602,23.6634154594639,34.9091934245873,0,0,3.22059609215862,0,0.0292157854469978,10.4145635388946
"AZ","2016-02-01",26.1151983865779,8.06129767091092,23.2031056629397,38.2428904202424,0,0,4.35076037169171,0,0.026747487637407,12.4120580426026
"AZ","2016-03-01",21.4610511756723,8.80652635487568,24.6207526855089,39.9920780362441,0,0,5.00635596928411,0,0.113235778414932,13.8128823241598
"AZ","2016-04-01",22.7870516362753,8.48628313763103,33.7301161570048,29.3571806077994,0,0,5.50265895565855,0,0.136709505630865,13.9889420932896
"AZ","2016-05-01",26.2244902967812,7.03435683757359,32.426585768387,28.5017567331175,0,0,5.76592091388299,0,0.0468894502576043,12.8002777514566
"AZ","2016-06-01",25.1229610450395,5.92739324959112,38.4152056478236,26.255535428825,0,0,4.25065720719579,0,0.0282474215250306,10.1780504567869
"AZ","2016-07-01",26.0695983439154,5.88584766518444,40.265745338536,23.8223690575445,0,0,3.92488272432467,0,0.0315568704949861,9.81073038950911
"AZ","2016-08-01",27.0976766211486,5.40788024770251,40.1243440404796,24.2934224660527,0,0,3.06136949195227,0,0.0153071326642703,8.46924973965479
"AZ","2016-09-01",28.84744739832,5.45731839535565,37.9326375110222,24.1734483252824,0,0,3.55306350675432,0,0.0360848632653913,9.01038190210997
"AZ","2016-10-01",33.8305490981618,5.10489685170289,31.5632969074797,25.212657982069,0,0,4.24489936015467,0,0.0436998004318949,9.34979621185756
"AZ","2016-11-01",30.278323771628,6.48614025675703,21.9524080041407,36.9548761369149,0,0,4.25737847024727,0,0.0708733603120883,10.7435187270043
"AZ","2016-12-01",37.376488446166,7.27221032118629,15.0403582208527,36.484864708901,0,0,3.78664257411178,0,0.0394357287822629,11.0588528952981
"AZ","2017-01-01",36.0803733952348,7.34110445865978,15.3133958324184,37.3500641615294,-0.000526407297268518,0,3.82952497707371,0,0.0860635823811377,11.1706294357335
"AZ","2017-02-01",36.6986704470447,7.73927553225896,10.0017791949234,40.2714216416284,-0.000600227691572977,0,5.19814872613407,0,0.0913046857020836,12.937424258393
"AZ","2017-03-01",29.4882106782733,8.92685107130808,12.4400440349055,41.4629925948118,-0.000656360303531057,0,7.64937338161624,0,0.0331845993886314,16.5762244529243
"AZ","2017-04-01",26.0489384369812,8.46759790878696,26.9796709941069,30.2337598467264,-0.00172529634921024,0,8.20968633514003,0,0.0620717746076269,16.677284243927
"AZ","2017-05-01",26.9158788193531,7.15041099670545,30.3895971353351,28.1279792244458,-0.00141727169051882,0,7.37275214876874,0,0.0447989470823583,14.5231631454742
"AZ","2017-06-01",25.1409208277179,5.87838371759419,35.3168408236675,27.1309106777344,-0.00111548559594386,0,6.47433433225886,0,0.059725106623045,12.3527180498531
"AZ","2017-07-01",28.0785984656656,5.7450284084399,38.3706858678086,24.1285767306484,-0.00105302005797477,0,3.6293595812576,0,0.0488039662378888,9.3743879896975
"AZ","2017-08-01",27.6467379985117,5.70383977784992,36.3654593293139,25.7045470578593,-0.00108904618878673,0,4.55750728940492,0,0.0229975932490916,10.2613470672548
"AZ","2017-09-01",28.5198561924763,5.13766304399812,32.9549480288929,28.0892626623812,-0.00119186971171507,0,5.27209984290114,0,0.0273620990620566,10.4097628868993
"AZ","2017-10-01",30.774715953549,5.39491811583705,33.1291156665083,24.8002121384427,-0.00151493382486365,0,5.84529177197134,0,0.0572612875164775,11.2402098878084
"AZ","2017-11-01",34.8418879925992,6.27995838575833,21.397121733844,33.3548471459272,-0.00102226781627596,0,4.0639224128847,0,0.0632845968027984,10.343880798643
"AZ","2017-12-01",29.6076154804118,5.65214262508337,25.2132894123479,35.8073166991473,-0.00142880728050502,0,3.64976965072111,0,0.0712949395690892,9.30191227580449
"AZ","2018-01-01",33.8585862169359,6.52249802200273,18.972775145992,36.474451449873,-0.000911974045402016,0,4.10775392969384,0,0.064847209547903,10.6302519516966
"AZ","2018-02-01",32.4768623039722,7.70056950298625,19.6789557226765,35.0558821030241,-0.000905866515536953,0,5.01427810206808,0,0.0743581317882969,12.7148476050543
"AZ","2018-03-01",29.256796186104,8.50891109306429,18.8564351250479,37.4274304469277,-0.000911605277851135,0,5.90327508237203,0,0.0480636717620034,14.4121861754363
"AZ","2018-04-01",25.7592017792963,8.68743566991294,30.8993732289364,26.9859509514585,-0.00103455454104784,0,7.59604924190864,0,0.0730236830283287,16.2834849118216
"AZ","2018-05-01",24.5924257272073,7.13084515439594,30.4432701501341,30.2051738396752,-0.00289746553334924,0,7.58114225847451,0,0.0500403356462843,14.7119874128704
"AZ","2018-06-01",24.9941692240162,6.36832644204247,34.8956321937021,27.1839865700165,-0.00250816672369346,0,6.52244536023632,0,0.0379483767100684,12.8907718022788
"AZ","2018-07-01",27.2814134956688,5.46562997317833,39.6953784079506,22.6793185520445,-0.00227174537050519,0,4.85480067903897,0,0.025730637489288,10.3204306522173
"AZ","2018-08-01",25.1796453727585,5.34961146541019,40.8027569444496,23.803036673594,-0.00220599029274869,0,4.82935634271832,0,0.0377991913621084,10.1789678081285
"AZ","2018-09-01",24.0273809114645,4.5284945356566,41.7593903403091,24.6765721095237,-0.00276987447604599,0,4.99379829024862,0,0.0171336872734968,9.52229282590522
"AZ","2018-10-01",25.2198587722938,5.32220184220004,42.0879051357366,22.6866481783023,-0.00457708238581731,0,4.62185663826005,0,0.0661065155930897,9.94405848046009
"AZ","2018-11-01",30.8069148705875,6.03187808541109,34.7056717818497,23.6259523863836,-0.00280381449544922,0,4.78050569991801,0,0.0518809903455441,10.8123837853291
"AZ","2018-12-01",29.9035688565436,5.3689842970631,32.1329087819938,29.517197520008,-0.00247241469753103,0,3.05963780789442,0,0.0201751511946387,8.42862210495752
"AZ","2019-01-01",25.8309754986062,5.00523415786632,32.3561600090434,32.9060857264134,-0.00302570040865374,0,3.84912535668931,0,0.0554449517900686,8.85435951455563
"AZ","2019-02-01",28.6619530501502,5.34034322614947,30.0755969189028,31.8011076732852,-0.00499850343216205,0,4.04793176976522,0,0.0780658651793388,9.38827499591468
"AZ","2019-03-01",20.9728890837364,5.66820212391145,33.5141686149123,34.051693543596,-0.0050479465394226,0,5.76025805176168,0,0.0378365286215125,11.4284601756731
"AZ","2019-04-01",16.571895408959,6.1963211928407,42.6720657152137,26.7903879370969,-0.00533869789851593,0,7.67288612550631,0,0.101782318281899,13.869207318347
"AZ","2019-05-01",18.999249610234,6.38629567099635,35.8710555112645,31.4024977946626,-0.00493717802963165,0,7.27003711527712,0,0.0758014755950894,13.6563327862735
